Odometer_Label,Location_Label,Asset,Date,Time,Odometer,Status,Location
Odometer (km),Location,RCLU24571,01/17/2025,09:06 AM,14853.1 km,Stationary,"Unnamed Road, Pense, Sherwood No. 159, SK, S0G 3W0"
Odometer (km),Location,RCLU22100,01/17/2025,09:06 AM,133215.1 km,Stationary,"10865 Barlow Trl NE, Calgary, AB, T3N"
Odometer (km),Location,RCLU16034,01/17/2025,09:05 AM,811175.8 km,Stationary,"Intermodal Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU21052,01/17/2025,09:04 AM,229702.3 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU24065,01/17/2025,09:04 AM,101153.5 km,Stationary,"2645 190 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU16045,01/17/2025,09:04 AM,322149.2 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,ELFC5005,01/17/2025,09:04 AM,388849.1 km,Stationary,"63 Lincoln Avenue, Portage la Prairie, Portage la Prairie, MB, R1N 3T2"
Odometer (km),Location,RCLU22096,01/17/2025,09:04 AM,101634.5 km,Stationary,"77 Coronation Street, Kleinburg, Vaughan, ON, L0J 1C0"
Odometer (km),Location,RC94880,01/17/2025,09:04 AM,227755.6 km,Stationary,"12039 163 St NW, Edmonton, AB, T5V"
Odometer (km),Location,RCLU24561,01/17/2025,09:03 AM,41152.3 km,Stationary,"532 Bayly St E, Ajax, ON, L1S"
Odometer (km),Location,RCLU22017,01/17/2025,09:02 AM,186941.9 km,Stationary,"Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU24563,01/17/2025,09:02 AM,65328.6 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU24580,01/17/2025,09:02 AM,38522.3 km,Stationary,"Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU24051,01/17/2025,09:01 AM,0.0 km,Stationary,"28518 Noakes Street, Commerce, Commerce, CA, 90040"
Odometer (km),Location,RC94815,01/17/2025,09:00 AM,696246.1 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RCLU16068,01/17/2025,09:00 AM,948190.3 km,Stationary,"126 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU24006,01/17/2025,09:00 AM,102292.4 km,Stationary,"4230 East Washington Boulevard, Commerce, Commerce, CA, 90023"
Odometer (km),Location,RCLU16061,01/17/2025,08:59 AM,55679.3 km,Stationary,"Steeles Avenue West, Brampton, Brampton, ON, L6Y"
Odometer (km),Location,RCLU24526,01/17/2025,08:58 AM,29238.7 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU21036,01/17/2025,08:58 AM,300388.1 km,Stationary,"33 Dufferin Place Southeast, Calgary, Calgary, AB, T2C 4W3"
Odometer (km),Location,RCLU21004,01/17/2025,08:30 AM,284933.3 km,Stationary,"2856 Avenue Andr?:Fre, Dorval, QC, H9P"
Odometer (km),Location,RCLU22095,01/17/2025,07:46 AM,135978.4 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RCLU21007,01/17/2025,07:02 AM,253577.9 km,Stationary,"Bowker, Shuniah, ON, P0T 2M0"
Odometer (km),Location,RC94868,01/17/2025,07:01 AM,411059.2 km,Stationary,"Exit 2:Fre, Lachine:Fre, Montreal, QC, H8T"
Odometer (km),Location,RCLU16028,01/17/2025,04:55 AM,289144.5 km,Stationary,"725 Intermodal Drive, Brampton, Brampton, ON, L6T 5W2"
Odometer (km),Location,RCLU16097,01/17/2025,04:17 AM,363299.6 km,Stationary,"Intermodal Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU24075,01/16/2025,07:05 PM,0.0 km,Stationary,"1555 South McBride Avenue, Los Angeles, Los Angeles, CA, 90040"
Odometer (km),Location,RCLU22047,01/16/2025,12:19 PM,204888.4 km,Stationary,"6830 Rutherford Road, Kleinburg, Vaughan, ON, L0J 1C0"
Odometer (km),Location,RCLU21041,01/15/2025,08:17 AM,218889.1 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU22119,01/11/2025,03:18 PM,101725.4 km,Stationary,"21104 113 Avenue Northwest, Edmonton, Edmonton, AB, T5S 1Y6"
Odometer (km),Location,RCLU22032,01/09/2025,07:01 AM,241179.8 km,Stationary,"2613 190 St, Surrey, BC, V3S"
Odometer (km),Location,RC94851,01/07/2025,09:28 PM,69488.3 km,Stationary,"80 Rue de Vaudreuil, Boucherville, Boucherville, QC, J4B 5G4"
Odometer (km),Location,ELFC4705,01/07/2025,06:32 PM,305701.6 km,Stationary,"601 Rue Louis-Pasteur:Fre, Boucherville:Fre, QC, J4B"
Odometer (km),Location,RCLU21010,01/05/2025,04:47 PM,34897.0 km,Stationary,"53 Industry Way Southeast, Calgary, Calgary, AB, T3S 0B5"
Odometer (km),Location,RCLU24542,01/03/2025,05:30 PM,0.0 km,Stationary,"Intermodal Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU16069,01/02/2025,11:19 AM,1001186.7 km,Stationary,"128 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU22001,12/23/2024,05:17 PM,223350.8 km,Stationary,"Manteca, CA, 95336"
Odometer (km),Location,RCLU16002,12/18/2024,04:03 PM,838398.1 km,Stationary,"Lachine:Fre, Montreal, QC, H8T"
Odometer (km),Location,RCLU22076,12/15/2024,07:38 AM,183008.8 km,Stationary,"10501 Franklin Avenue, Franklin Park, Leyden Township, IL, 60131"
Odometer (km),Location,RCLU24077,11/21/2024,08:49 PM,0.0 km,Stationary,"Old Valley Boulevard, City of Industry, City of Industry, CA, 91744"

